feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.39486274136041216,-0.2483089649344806,0.7519868137286307,1.0270450802077662,1.6220084741083434,-0.07466084026692382,-0.309048078814003,1.7602064926097292,0.0500044640064438,-0.2250481313018655,0
0.09959188257158114,-1.2841003332316663,3.583901424638424,-1.1466618241093087,-0.4889257421600663,2.538737384987699,0.12772415802624543,-1.5033682541796183,0.2609528925226381,0.003117612591571029,0
-0.11970429638674107,-0.5623340044648734,0.7951487511706786,-0.4136058993374185,0.11744867437857359,0.11470724205791753,-1.1126088139393937,1.32138104683165,-0.035600066936659326,-0.892215360540315,0
0.5313445018875707,0.33539948833761857,-0.294967363821775,-0.42257531054954656,1.1135321817287924,0.5999932027597179,-1.6390653333593292,1.7959542522125533,0.16409161134248937,-1.5405797522828801,0
1.2429709742954131,-1.2035722219474003,1.340939990760636,-0.4518401378816863,-0.8445500458306004,0.11127263068805461,-2.385685962614626,-0.0869313971006624,-1.107230533088608,-0.02294811097985697,0
-0.9125118473248001,-1.124060307983258,2.667738489416022,1.1155202058106903,0.627770286919358,2.3720983397303805,0.5827554596148763,-0.9338182600204628,0.2909237269286916,0.07789431133554106,0
-0.32865823409403255,-0.08879113850518205,-0.002351025069493441,0.38097870490156216,-0.4563317001439612,-0.7118954939067577,0.4094075281726389,2.227573066375507,0.092391081642322,0.11016217618051331,0
1.504610666195388,-0.9526464794808968,1.3832623306140095,-0.002622651847753339,0.2041840840381844,0.08071532330545675,-2.598318556557924,-0.5941226665860753,-0.7894011754771408,-0.6360097101461643,0
-1.454720921019862,-0.28906929848846113,-0.9421417839360448,-0.37686781145041715,-1.1543721063127694,-0.3239780359832121,-0.22691698089358428,0.06459824751842187,-0.31116135610304474,-0.09685376215321966,0
0.9642193570331737,-1.304081708996639,1.2020586549656027,0.05363273276915924,0.29003618722252805,-1.0053550804841533,-2.4168416819874015,3.0589727560332656,-1.0238038104945981,-0.29201778428741254,0
-0.7942536509186476,-0.6294691070533353,2.682778816338191,1.324116112901257,-0.146969850621468,2.4234683376744983,1.055664535667581,0.3477056838821967,0.91293279578407,-0.43862940174343096,0
-0.7466584284140177,-0.7646700081260543,1.7870716886280846,-0.13872053401798534,-0.5176983364765572,1.1922656427512424,0.9066820281986132,-1.2159944682937935,0.2350737806716131,0.39065485398996447,0
-0.8975223876784044,-2.0737624363897065,-0.30517144583960815,-0.17657174998095024,-0.3977059800050699,0.936963167439786,-1.7430353043664424,0.4267791480351374,-2.8201916436983208,2.64643319442032,0
0.33287437495002226,0.20469565058511183,0.4725971817453622,0.04802888953595981,-1.4468979521898544,0.1486425018566903,-0.08445057393147022,-2.2539286071248386,0.4871044825194267,-0.7188763806749371,1
-0.3692913490045753,-1.7262291447068931,0.43550123452713907,-0.5015901290440012,-1.8568054779514036,-0.45480652350177136,-1.3951375184646393,-2.1879470686138975,-1.814065525790649,1.4968753283612362,0
-0.8181301682069494,-1.2654268909963093,-0.2327213667425236,1.4007715479524294,-1.6167116411521159,-0.27859664297968906,-0.8591788933904825,-0.769292521763381,-1.5008572610194746,1.3570199762602344,0
-0.09007883905815164,-2.1787446639189514,0.5523679344326264,-1.0663942118537029,2.3765288499779245,-0.641344639009928,-2.0380563217264407,-1.4824923747437355,-2.428067331678111,1.9423441432984954,0
0.32365769943299355,-0.6394036310677913,1.7493524301196344,1.15873215735241,-1.8580904008595698,1.064742334245682,-0.7056907793935988,-0.5056373368891028,0.1155440972394618,-0.59092820501132,0
-1.5462209058054563,-0.522244468076693,1.7697688942827847,0.742587800167215,-0.8101384006444041,2.0215597072506517,1.7286626316192,-0.16301807440679497,0.7358349630751417,0.19013155308236113,0
2.120057122824681,-0.6561490878157049,1.7413903759883131,-1.3946690266878297,-0.2866294073393381,0.5759303273854687,-2.242167429989983,-0.30093442991588504,-0.5252835660685332,-0.5604126521264247,0
-0.9017917031411268,-0.23944014277284048,0.8672870740579489,-0.9706426933379494,0.09939198295811541,0.6787277367988027,1.556294806694874,0.7370598499052764,0.40343651157428867,0.5959285313620215,0
